                  创业板指 (399006)													
													
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   				
2018	11	16	13	40	1410.84	1410.96	1408.16	1408.71	115978	1409	1400.04	1394.79	1371.33
2018	11	16	13	45	1408.73	1408.74	1405.9	1408.19	118052	1408	1400.35	1394.95	1371.55
2018	11	16	13	50	1408.16	1412.19	1407.73	1412.02	127510	1410	1400.74	1395.12	1371.8
2018	11	16	13	55	1412.13	1412.34	1411.31	1411.79	125227	1412	1401.16	1395.28	1372.05
2018	11	16	14	0	1411.8	1415.38	1411.7	1414.7	148314	1414	1401.54	1395.47	1372.32
2018	11	16	14	5	1414.78	1414.78	1408.75	1409.18	129709	1412	1401.82	1395.61	1372.58
2018	11	16	14	10	1409.3	1409.3	1407.31	1407.93	122377	1408	1402.11	1395.77	1372.84
2018	11	16	14	15	1407.9	1408.48	1405.78	1406.99	122224	1408	1402.28	1395.91	1373.11
2018	11	16	14	20	1407.01	1408.16	1406	1406	105320	1407	1402.46	1396.05	1373.37
2018	11	16	14	25	1406.23	1406.23	1401.19	1401.28	153510	1403	1402.46	1396.11	1373.61
2018	11	16	14	30	1401.28	1403.22	1401.18	1401.7	136443	1401	1402.56	1396.16	1373.85
2018	11	16	14	35	1401.91	1403.97	1401.26	1403.57	130068	1403	1402.7	1396.21	1374.11
2018	11	16	14	40	1403.54	1404.59	1402.87	1404.03	125534	1404	1402.88	1396.28	1374.37
2018	11	16	14	45	1403.99	1404.67	1402.63	1402.97	149022	1404	1402.98	1396.35	1374.63
2018	11	16	14	50	1403.02	1403.71	1402.73	1403.22	185888	1403	1403.09	1396.37	1374.91
2018	11	16	14	55	1403.18	1403.36	1401.5	1402.15	226458	1402	1403.19	1396.39	1375.18
2018	11	16	15	0	1402.24	1403.49	1402.03	1403.28	225989	1403	1403.3	1396.44	1375.46
2018	11	19	9	35	1399	1403.94	1397.83	1401.03	489709	1402	1403.3	1396.49	1375.71
2018	11	19	9	40	1401.47	1401.68	1388.74	1389.05	353596	1395	1403.16	1396.46	1375.92
2018	11	19	9	45	1389.07	1393.92	1388.14	1392.12	288403	1391	1402.91	1396.46	1376.15
2018	11	19	9	50	1392.22	1392.4	1388.64	1389.52	242001	1391	1402.7	1396.46	1376.35
2018	11	19	9	55	1389.73	1390.02	1384.72	1387.32	253360	1388	1402.39	1396.46	1376.55
2018	11	19	10	0	1387.83	1391.34	1386.37	1389.81	198903	1388	1402.14	1396.47	1376.74
2018	11	19	10	5	1389.9	1390.31	1386.96	1387.2	171575	1389	1401.86	1396.49	1376.95
2018	11	19	10	10	1387.23	1389.69	1385.29	1385.35	169991	1387	1401.54	1396.47	1377.15
2018	11	19	10	15	1385.37	1386.12	1384.12	1384.12	192882	1385	1401.16	1396.47	1377.34
2018	11	19	10	20	1384.04	1385.38	1382.54	1385.27	187973	1384	1400.77	1396.47	1377.53
2018	11	19	10	25	1384.85	1388.38	1384.85	1388.35	140608	1386	1400.46	1396.49	1377.71
2018	11	19	10	30	1388.34	1392.01	1387.32	1388.4	127441	1389	1400.18	1396.53	1377.91
2018	11	19	10	35	1389.15	1389.15	1387.07	1387.54	104823	1388	1399.89	1396.53	1378.08
2018	11	19	10	40	1387.76	1388.69	1386.97	1386.97	99568	1387	1399.68	1396.54	1378.27
2018	11	19	10	45	1387.25	1387.25	1384.06	1384.24	134782	1386	1399.37	1396.54	1378.45
2018	11	19	10	50	1384.27	1385.4	1381.39	1381.39	140652	1383	1399.02	1396.53	1378.62
2018	11	19	10	55	1381.21	1384.25	1380.6	1384.08	144139	1383	1398.74	1396.51	1378.81
2018	11	19	11	0	1383.95	1384.83	1383.44	1384.16	79507	1384	1398.49	1396.49	1378.99
2018	11	19	11	5	1384.22	1387.3	1382.77	1387.3	87011	1385	1398.28	1396.47	1379.19
2018	11	19	11	10	1387.42	1388.67	1386.15	1387.89	88205	1387	1398.18	1396.53	1379.4
2018	11	19	11	15	1387.98	1389.39	1384.72	1389.39	85126	1389	1398.14	1396.54	1379.63
2018	11	19	11	20	1389.33	1389.68	1385.91	1386.59	79106	1388	1398.04	1396.51	1379.85
2018	11	19	11	25	1386.59	1387.2	1385.47	1386.03	65971	1386	1397.89	1396.49	1380.06
2018	11	19	11	30	1386.07	1388.41	1385.72	1388.13	68197	1388	1397.82	1396.49	1380.28
2018	11	19	13	5	1388.42	1388.66	1385.93	1387.89	81333	1388	1397.65	1396.49	1380.48
2018	11	19	13	10	1387.82	1388.21	1385.84	1385.84	73397	1386	1397.44	1396.47	1380.69
2018	11	19	13	15	1385.85	1386.86	1385.51	1386.86	64189	1387	1397.3	1396.47	1380.92
2018	11	19	13	20	1386.67	1389.47	1386.67	1389.27	76668	1388	1397.09	1396.47	1381.13
2018	11	19	13	25	1389.3	1389.64	1388.51	1389.22	74222	1389	1396.91	1396.49	1381.34
2018	11	19	13	30	1388.95	1389.36	1387.41	1387.81	69892	1389	1396.7	1396.46	1381.54
2018	11	19	13	35	1387.73	1388.58	1387.37	1388.58	72656	1388	1396.42	1396.42	1381.75
2018	11	19	13	40	1388.36	1392.43	1388.36	1392.4	102155	1390	1396.18	1396.4	1381.98
2018	11	19	13	45	1392.34	1392.55	1389.32	1389.49	86840	1391	1395.79	1396.4	1382.2
2018	11	19	13	50	1389.56	1390.93	1388.78	1388.86	82230	1390	1395.44	1396.42	1382.41
2018	11	19	13	55	1388.77	1389.14	1388.12	1388.31	70609	1389	1395.05	1396.44	1382.63
2018	11	19	14	0	1389.19	1389.19	1386.46	1386.94	86508	1387	1394.63	1396.44	1382.84
2018	11	19	14	5	1386.89	1387.97	1386.7	1387.97	78039	1387	1394.35	1396.47	1383.06
2018	11	19	14	10	1388.06	1389.69	1388.06	1389.64	80141	1389	1394.11	1396.53	1383.28
2018	11	19	14	15	1389.87	1392.25	1389.73	1392.11	116394	1391	1393.86	1396.58	1383.51
2018	11	19	14	20	1392.27	1393.25	1391.06	1391.49	113919	1392	1393.54	1396.61	1383.74
2018	11	19	14	25	1391.34	1391.44	1390	1390	93097	1391	1393.23	1396.63	1383.96
2018	11	19	14	30	1390.04	1392.37	1389.47	1392.1	98559	1391	1392.95	1396.65	1384.18
2018	11	19	14	35	1392.26	1392.94	1391.92	1392.3	104579	1392	1392.6	1396.67	1384.42
2018	11	19	14	40	1392.42	1395.64	1392.18	1395.3	137428	1394	1392.32	1396.74	1384.67
2018	11	19	14	45	1395.09	1395.39	1393	1394.11	164943	1395	1391.93	1396.74	1384.93
2018	11	19	14	50	1393.8	1393.8	1392.18	1392.98	155223	1393	1391.65	1396.74	1385.14
2018	11	19	14	55	1393.16	1393.58	1392.83	1393.45	195304	1393	1391.4	1396.75	1385.38
2018	11	19	15	0	1393.51	1394.78	1393.51	1394.4	200254	1394	1391.16	1396.72	1385.59
2018	11	20	9	35	1384.18	1385.38	1380.2	1381.66	539859	1388	1390.74	1396.6	1385.78
2018	11	20	9	40	1381.43	1384.63	1381.22	1384.63	306350	1383	1390.46	1396.46	1385.99
2018	11	20	9	45	1384.63	1385.58	1381.77	1381.79	249682	1383	1390.11	1396.33	1386.18
2018	11	20	9	50	1381.59	1382.21	1379.86	1380.25	246138	1381	1389.68	1396.19	1386.35
2018	11	20	9	55	1380.44	1383.17	1380.23	1382.63	229933	1382	1389.33	1396.11	1386.53
2018	11	20	10	0	1382.44	1385.96	1382.44	1383.23	237993	1383	1388.95	1395.96	1386.7
2018	11	20	10	5	1383.1	1383.1	1379.43	1379.89	221329	1381	1388.56	1395.82	1386.86
2018	11	20	10	10	1379.9	1379.9	1376.82	1379.07	193834	1380	1388.18	1395.68	1387.02
2018	11	20	10	15	1379.25	1380.45	1378.47	1378.47	144586	1379	1387.72	1395.51	1387.16
2018	11	20	10	20	1378.67	1380.09	1377.49	1379.55	131644	1379	1387.37	1395.33	1387.31
2018	11	20	10	25	1379.61	1380.65	1379.02	1380.65	125520	1380	1387.19	1395.18	1387.47
2018	11	20	10	30	1380.45	1380.89	1375.41	1375.41	148788	1378	1386.91	1394.91	1387.61
2018	11	20	10	35	1375.31	1377.06	1374.48	1376.85	130056	1376	1386.67	1394.68	1387.75
2018	11	20	10	40	1376.73	1378.2	1375.98	1377.55	118931	1377	1386.53	1394.46	1387.86
2018	11	20	10	45	1377.45	1379.25	1377.2	1378.58	90801	1378	1386.32	1394.23	1387.99
2018	11	20	10	50	1378.68	1379.78	1378.54	1379.57	81121	1379	1386.18	1394.02	1388.1
2018	11	20	10	55	1379.57	1380.28	1377.69	1377.73	85145	1379	1386.04	1393.79	1388.2
2018	11	20	11	0	1377.75	1378.23	1375.53	1375.66	93238	1377	1385.89	1393.53	1388.28
2018	11	20	11	5	1375.6	1375.7	1373.44	1373.87	124395	1375	1385.72	1393.25	1388.35
2018	11	20	11	10	1374.05	1374.94	1371.62	1371.62	102245	1372	1385.4	1392.93	1388.41
2018	11	20	11	15	1371.54	1374.74	1370.48	1374.27	119980	1373	1385.16	1392.67	1388.48
2018	11	20	11	20	1374.43	1375.87	1373.41	1373.41	64040	1374	1384.91	1392.4	1388.55
2018	11	20	11	25	1373.36	1373.42	1370.05	1370.35	87308	1372	1384.63	1392.16	1388.62
2018	11	20	11	30	1370.28	1370.47	1367.74	1367.77	110287	1369	1384.32	1391.84	1388.67
2018	11	20	13	5	1367.76	1369.34	1366.56	1368.08	110968	1367	1384.07	1391.54	1388.71
2018	11	20	13	10	1368.14	1368.38	1366.74	1367.11	75821	1368	1383.79	1391.26	1388.74
2018	11	20	13	15	1367.39	1369.74	1366.69	1369.36	81393	1369	1383.54	1391.02	1388.76
2018	11	20	13	20	1370.15	1370.15	1367.68	1367.78	70805	1369	1383.23	1390.75	1388.79
2018	11	20	13	25	1367.89	1368.07	1367.1	1367.1	68030	1367	1382.84	1390.51	1388.79
2018	11	20	13	30	1367.18	1368.75	1364.88	1364.88	97907	1366	1382.42	1390.28	1388.82
2018	11	20	13	35	1364.84	1365.1	1364.27	1364.48	93501	1365	1382.04	1390.04	1388.84
2018	11	20	13	40	1364.65	1364.65	1361.36	1361.43	108465	1363	1381.61	1389.75	1388.86
2018	11	20	13	45	1361.51	1362.94	1361.31	1361.57	98270	1361	1381.09	1389.46	1388.86
2018	11	20	13	50	1361.42	1364.55	1361.31	1364.55	80461	1363	1380.74	1389.19	1388.88
2018	11	20	13	55	1364.15	1366.45	1364.15	1365.26	83150	1365	1380.35	1388.89	1388.88
2018	11	20	14	0	1365.22	1365.3	1363.73	1363.73	72515	1364	1379.93	1388.61	1388.88
2018	11	20	14	5	1363.71	1363.99	1361.47	1361.47	88638	1363	1379.47	1388.28	1388.88
2018	11	20	14	10	1361.38	1361.43	1359.23	1359.45	114796	1361	1378.95	1387.93	1388.85
2018	11	20	14	15	1359.44	1360.1	1358.49	1358.66	105532	1359	1378.42	1387.56	1388.82
2018	11	20	14	20	1358.55	1360.84	1357.92	1360.84	129288	1359	1377.93	1387.18	1388.81
2018	11	20	14	25	1360.87	1360.97	1359.75	1359.89	83845	1360	1377.37	1386.77	1388.78
2018	11	20	14	30	1359.66	1359.9	1358.11	1358.16	90124	1359	1376.81	1386.3	1388.74
2018	11	20	14	35	1358.01	1358.08	1356.06	1356.59	132658	1358	1376.25	1385.84	1388.7
2018	11	20	14	40	1356.44	1357.38	1353.58	1354.22	161346	1356	1375.65	1385.35	1388.65
2018	11	20	14	45	1353.84	1353.84	1352.73	1353.32	202140	1353	1375.05	1384.84	1388.59
2018	11	20	14	50	1352.81	1354.73	1352.81	1353.16	166344	1353	1374.46	1384.4	1388.55
2018	11	20	14	55	1353.44	1355.21	1353.03	1355.2	194271	1355	1373.86	1383.98	1388.51
2018	11	20	15	0	1355.21	1356.28	1354.66	1355.33	184030	1355	1373.19	1383.53	1388.45
2018	11	21	9	35	1344.4	1348.35	1343.29	1347.43	550360	1351	1372.42	1382.98	1388.36
2018	11	21	9	40	1347.3	1347.86	1342.16	1346.32	331363	1347	1371.65	1382.44	1388.25
2018	11	21	9	45	1346.33	1351.7	1346.33	1348.59	221285	1347	1370.88	1381.91	1388.16
2018	11	21	9	50	1348.36	1350.57	1347.9	1350.54	181589	1350	1370.18	1381.39	1388.06
2018	11	21	9	55	1350.3	1354.81	1350.3	1351.92	191060	1352	1369.4	1380.86	1387.95
2018	11	21	10	0	1351.91	1352.77	1349.47	1349.47	143149	1350	1368.6	1380.26	1387.82
2018	11	21	10	5	1349.18	1352.33	1348.04	1352.33	169946	1351	1367.93	1379.79	1387.71
2018	11	21	10	10	1352.32	1355.42	1352.16	1355.4	142211	1354	1367.23	1379.32	1387.61
2018	11	21	10	15	1355.24	1358.49	1355.24	1356.93	142657	1356	1366.6	1378.88	1387.53
2018	11	21	10	20	1356.8	1356.8	1352.96	1353.15	144686	1355	1366.07	1378.4	1387.41
2018	11	21	10	25	1352.83	1353.64	1349.91	1350.15	122519	1351	1365.47	1377.96	1387.29
2018	11	21	10	30	1349.98	1351.54	1349.63	1349.86	118439	1350	1364.91	1377.51	1387.2
2018	11	21	10	35	1349.58	1349.58	1345.59	1347.23	154822	1349	1364.35	1377.02	1387.11
2018	11	21	10	40	1347.15	1348.68	1346.24	1347.01	115943	1347	1363.68	1376.51	1387.01
2018	11	21	10	45	1346.85	1347.99	1343.67	1347.99	125176	1347	1363.09	1376.02	1386.93
2018	11	21	10	50	1347.04	1350.02	1347.04	1349.17	98431	1349	1362.56	1375.56	1386.86
2018	11	21	10	55	1349.04	1350.06	1348.23	1349.89	74799	1350	1362.04	1375.11	1386.78
2018	11	21	11	0	1350.01	1354.62	1350.01	1354.62	104909	1352	1361.61	1374.67	1386.72
2018	11	21	11	5	1354.44	1360.38	1354.44	1360.09	117382	1357	1361.26	1374.32	1386.65
2018	11	21	11	10	1359.34	1360.13	1355.81	1356.01	79198	1358	1360.84	1374.02	1386.58
2018	11	21	11	15	1356.08	1358.59	1354.3	1357.28	67170	1357	1360.53	1373.72	1386.49
2018	11	21	11	20	1356.92	1359.55	1352.25	1354.1	84279	1356	1360.14	1373.4	1386.39
2018	11	21	11	25	1353.67	1357.41	1353.24	1357.41	66624	1356	1359.79	1373.16	1386.29
2018	11	21	11	30	1357.03	1358.88	1357.03	1358.2	82305	1358	1359.44	1372.88	1386.2
2018	11	21	13	5	1358.6	1359.8	1355.31	1357.8	86988	1358	1359.05	1372.61	1386.09
2018	11	21	13	10	1357.36	1359.15	1355.67	1356.31	68555	1357	1358.67	1372.35	1385.97
2018	11	21	13	15	1356.32	1357.45	1355.74	1357.37	57950	1356	1358.32	1372.11	1385.85
2018	11	21	13	20	1356.99	1359.04	1355.84	1356.25	86011	1357	1358.04	1371.88	1385.73
2018	11	21	13	25	1356.26	1356.3	1355.36	1356	61741	1357	1357.79	1371.6	1385.6
2018	11	21	13	30	1355.8	1358.46	1355.61	1358.46	70644	1357	1357.47	1371.32	1385.46
2018	11	21	13	35	1358.12	1361.74	1358.12	1361.06	102053	1359	1357.26	1371.09	1385.33
2018	11	21	13	40	1361.15	1362.54	1359.22	1360.44	90226	1361	1357.09	1370.86	1385.21
2018	11	21	13	45	1360.37	1362.62	1360.07	1362.62	84113	1362	1357.02	1370.67	1385.08
2018	11	21	13	50	1362.75	1364.76	1361.27	1361.7	118449	1362	1356.91	1370.49	1384.95
2018	11	21	13	55	1361.65	1361.96	1361.2	1361.42	63955	1361	1356.77	1370.28	1384.81
2018	11	21	14	0	1361.44	1361.64	1360.5	1360.69	67744	1361	1356.63	1370.09	1384.69
2018	11	21	14	5	1360.74	1360.83	1358.88	1359.16	81609	1360	1356.46	1369.84	1384.57
2018	11	21	14	10	1359.14	1359.14	1357.55	1358.5	71770	1359	1356.35	1369.6	1384.45
2018	11	21	14	15	1358.36	1359.87	1358.07	1359.75	73066	1360	1356.25	1369.33	1384.32
2018	11	21	14	20	1359.9	1361.03	1359.49	1359.73	77401	1359	1356.14	1369.09	1384.18
2018	11	21	14	25	1359.94	1361.23	1359.58	1361.22	78722	1360	1356.14	1368.88	1384.08
2018	11	21	14	30	1361.24	1361.61	1358.83	1359.1	92646	1361	1356.14	1368.61	1383.96
2018	11	21	14	35	1358.87	1359.24	1357.94	1358.02	82181	1359	1356	1368.37	1383.85
2018	11	21	14	40	1358.03	1358.38	1356.87	1356.92	101656	1357	1355.86	1368.11	1383.72
2018	11	21	14	45	1356.87	1358.8	1356.36	1358.56	121965	1357	1355.75	1367.84	1383.6
2018	11	21	14	50	1358.91	1360.63	1358.57	1360.51	124653	1360	1355.75	1367.61	1383.5
2018	11	21	14	55	1360.65	1361.68	1360.51	1361.68	159900	1361	1355.75	1367.35	1383.39
2018	11	21	15	0	1361.63	1363.03	1361.63	1363.03	178320	1362	1355.86	1367.14	1383.31
2018	11	22	9	35	1365.48	1366.91	1363.5	1364.34	419296	1364	1355.93	1366.93	1383.23
2018	11	22	9	40	1364.59	1367.89	1362.17	1367.54	253656	1366	1356.07	1366.72	1383.16
2018	11	22	9	45	1367.57	1371.39	1366.93	1367.1	230528	1367	1356.21	1366.51	1383.09
2018	11	22	9	50	1367.15	1367.28	1362.57	1363.23	185913	1365	1356.32	1366.28	1383.02
2018	11	22	9	55	1363.1	1364.85	1362.81	1363.57	154771	1364	1356.49	1366.07	1382.93
2018	11	22	10	0	1363.62	1364.86	1360.6	1360.67	162637	1362	1356.63	1365.84	1382.84
2018	11	22	10	5	1360.61	1361.8	1359.57	1361.61	152443	1361	1356.77	1365.61	1382.76
2018	11	22	10	10	1361.42	1361.63	1358.67	1360.54	134682	1361	1356.84	1365.35	1382.66
2018	11	22	10	15	1360.54	1362.52	1360.54	1362.38	109088	1361	1356.98	1365.09	1382.57
2018	11	22	10	20	1362.49	1362.84	1359.7	1360.09	108534	1361	1357.19	1364.81	1382.48
2018	11	22	10	25	1360	1360.22	1356.77	1357.71	123006	1359	1357.4	1364.53	1382.37
2018	11	22	10	30	1357.61	1359.45	1357.61	1358.37	95042	1358	1357.58	1364.23	1382.26
2018	11	22	10	35	1358.69	1359.53	1356.85	1359.39	95299	1359	1357.72	1363.95	1382.15
2018	11	22	10	40	1359.34	1361.39	1359.04	1361.34	88485	1361	1357.89	1363.65	1382.04
2018	11	22	10	45	1361.29	1361.47	1360.52	1361.13	80370	1361	1358.11	1363.35	1381.92
2018	11	22	10	50	1360.9	1361.31	1358.14	1359.79	96251	1360	1358.21	1363.07	1381.8
2018	11	22	10	55	1359.73	1362.02	1359.73	1361.95	99047	1361	1358.35	1362.79	1381.71
2018	11	22	11	0	1362	1362.66	1360.39	1360.52	93443	1362	1358.42	1362.51	1381.6
2018	11	22	11	5	1360.63	1361.51	1359.05	1359.11	75211	1360	1358.53	1362.3	1381.49
2018	11	22	11	10	1359.12	1359.28	1354.88	1355.32	93446	1357	1358.63	1362.05	1381.35
2018	11	22	11	15	1355.82	1357.62	1355.33	1356.59	60170	1356	1358.74	1361.82	1381.21
2018	11	22	11	20	1356.59	1357.41	1356.25	1357.28	56020	1357	1358.91	1361.63	1381.07
2018	11	22	11	25	1357.34	1357.35	1354.71	1354.74	70190	1356	1359.05	1361.37	1380.93
2018	11	22	11	30	1354.33	1354.53	1351.9	1352.78	103161	1353	1359.12	1361.11	1380.77
2018	11	22	13	5	1352.88	1353.91	1352.71	1353.83	71076	1353	1359.19	1360.88	1380.61
2018	11	22	13	10	1354.15	1355.64	1353.52	1353.73	59631	1354	1359.26	1360.65	1380.45
2018	11	22	13	15	1353.56	1355.14	1353.41	1354.48	61534	1354	1359.26	1360.44	1380.29
2018	11	22	13	20	1354.47	1354.47	1353.51	1353.86	60795	1354	1359.16	1360.21	1380.15
2018	11	22	13	25	1353.92	1354.16	1350.5	1350.64	81839	1353	1359.09	1359.96	1380.01
2018	11	22	13	30	1350.61	1352.09	1349.99	1351.74	89901	1352	1358.98	1359.75	1379.87
2018	11	22	13	35	1351.65	1354.58	1350.66	1354.42	74669	1353	1358.98	1359.56	1379.74
2018	11	22	13	40	1354.37	1355.12	1353.17	1354.17	62572	1354	1358.91	1359.35	1379.63
2018	11	22	13	45	1354.21	1355.29	1353.29	1354.3	62919	1354	1358.84	1359.14	1379.51
2018	11	22	13	50	1354.2	1354.55	1353.06	1353.06	54221	1354	1358.77	1358.91	1379.4
2018	11	22	13	55	1353.36	1355.1	1352.45	1352.61	59036	1353	1358.7	1358.68	1379.27
2018	11	22	14	0	1352.66	1358.67	1352.28	1358.67	88923	1355	1358.74	1358.53	1379.18
2018	11	22	14	5	1358.64	1359.03	1357.15	1357.33	79437	1358	1358.74	1358.39	1379.09
2018	11	22	14	10	1357.2	1358.64	1356.75	1357.66	60041	1358	1358.77	1358.28	1378.99
2018	11	22	14	15	1357.39	1358.79	1357.14	1357.72	57701	1358	1358.77	1358.12	1378.89
2018	11	22	14	20	1357.95	1361.01	1357.59	1359.24	95074	1358	1358.74	1358	1378.79
2018	11	22	14	25	1359.47	1359.57	1357.72	1358.33	79694	1358	1358.67	1357.88	1378.69
2018	11	22	14	30	1358.3	1358.46	1355.7	1355.95	81901	1357	1358.56	1357.79	1378.6
2018	11	22	14	35	1355.98	1356.06	1355.21	1355.31	87232	1356	1358.46	1357.68	1378.5
2018	11	22	14	40	1355.27	1356.44	1354.3	1356.14	96761	1356	1358.39	1357.58	1378.39
2018	11	22	14	45	1356.12	1357.35	1355.97	1357.29	93060	1357	1358.32	1357.47	1378.29
2018	11	22	14	50	1357.18	1357.35	1354.04	1354.04	127407	1356	1358.25	1357.35	1378.18
2018	11	22	14	55	1354.03	1355.52	1354.03	1355.46	156854	1354	1358.14	1357.25	1378.08
2018	11	22	15	0	1355.36	1355.5	1353.58	1353.92	157793	1354	1358.04	1357.14	1377.96
2018	11	23	9	35	1355.17	1355.17	1345.97	1346.93	364869	1351	1357.86	1357	1377.81
2018	11	23	9	40	1346.84	1348.59	1342.06	1342.42	257966	1345	1357.51	1356.82	1377.65
2018	11	23	9	45	1342.39	1348.73	1341.85	1345.16	216309	1344	1357.26	1356.7	1377.49
2018	11	23	9	50	1345.26	1346.04	1342.96	1343.02	175967	1344	1356.98	1356.49	1377.34
2018	11	23	9	55	1342.84	1344.21	1341.1	1343.99	186744	1343	1356.77	1356.32	1377.19
2018	11	23	10	0	1343.73	1343.93	1336.64	1337.4	214952	1341	1356.42	1356.09	1377.01
2018	11	23	10	5	1337.44	1340.48	1336.6	1337.98	190632	1338	1356	1355.88	1376.84
2018	11	23	10	10	1338.09	1338.39	1333.12	1333.69	187360	1336	1355.54	1355.65	1376.65
2018	11	23	10	15	1333.78	1335.54	1333.28	1334.71	155566	1334	1355.02	1355.44	1376.44
2018	11	23	10	20	1334.63	1334.63	1328.66	1328.66	168148	1331	1354.39	1355.16	1376.22
2018	11	23	10	25	1328.86	1331.89	1328.24	1331.89	146219	1330	1353.75	1354.91	1376
2018	11	23	10	30	1331.81	1331.97	1329.63	1330.68	100623	1332	1353.16	1354.68	1375.8
2018	11	23	10	35	1330.74	1333.99	1329.39	1333.88	116603	1333	1352.63	1354.47	1375.61
2018	11	23	10	40	1333.97	1334.47	1330.11	1330.44	102333	1332	1352.04	1354.26	1375.41
2018	11	23	10	45	1330.42	1330.68	1326	1326.1	121088	1328	1351.44	1354.04	1375.2
2018	11	23	10	50	1326.06	1326.88	1324.9	1326.87	140067	1326	1350.81	1353.79	1375
2018	11	23	10	55	1326.87	1329.31	1325.82	1329.25	88720	1328	1350.28	1353.56	1374.81
2018	11	23	11	0	1329.23	1330.63	1328.42	1328.73	74092	1329	1349.68	1353.33	1374.6
2018	11	23	11	5	1328.83	1328.83	1326.07	1326.36	69241	1327	1349.09	1353.14	1374.39
2018	11	23	11	10	1326.4	1326.4	1322.21	1322.21	115391	1325	1348.49	1352.95	1374.16
2018	11	23	11	15	1322.23	1326.29	1321.91	1324.31	93526	1324	1347.89	1352.74	1373.93
2018	11	23	11	20	1324.32	1325.45	1321.51	1322.38	82540	1323	1347.23	1352.47	1373.69
2018	11	23	11	25	1322.37	1323.36	1319.38	1320.52	136661	1321	1346.49	1352.19	1373.45
2018	11	23	11	30	1320.81	1322.84	1319.73	1322.74	104919	1322	1345.86	1351.98	1373.21
2018	11	23	13	5	1322.37	1323.4	1321.12	1321.24	84515	1322	1345.16	1351.68	1372.95
2018	11	23	13	10	1321.13	1323.98	1321.13	1323.08	64754	1322	1344.49	1351.42	1372.72
2018	11	23	13	15	1323.04	1324.93	1321.91	1323.33	64451	1323	1343.79	1351.11	1372.45
2018	11	23	13	20	1323.5	1323.99	1322.51	1323.62	55266	1323	1343.19	1350.86	1372.2
2018	11	23	13	25	1323.72	1323.72	1318.71	1318.76	94121	1322	1342.56	1350.6	1371.92
2018	11	23	13	30	1318.56	1318.77	1316.22	1317.11	133181	1318	1341.86	1350.3	1371.64
2018	11	23	13	35	1317.22	1317.55	1313.92	1313.92	113501	1315	1341.09	1350	1371.35
2018	11	23	13	40	1313.86	1314.84	1311.32	1314.83	184061	1314	1340.39	1349.72	1371.07
2018	11	23	13	45	1315	1316.05	1313.94	1314.22	91227	1315	1339.75	1349.44	1370.78
2018	11	23	13	50	1314.15	1314.24	1312.11	1312.22	88299	1314	1339.02	1349.11	1370.48
2018	11	23	13	55	1312.33	1312.71	1306.56	1306.63	135486	1309	1338.18	1348.72	1370.17
2018	11	23	14	0	1306.74	1308.43	1306.56	1307.96	129303	1307	1337.37	1348.32	1369.85
2018	11	23	14	5	1308.08	1313.71	1307.98	1311.98	109465	1310	1336.63	1347.89	1369.54
2018	11	23	14	10	1312.07	1313.38	1311.91	1312.63	77208	1312	1335.93	1347.51	1369.24
2018	11	23	14	15	1312.56	1315.97	1311.55	1312.74	99028	1313	1335.26	1347.12	1368.92
2018	11	23	14	20	1312.79	1313.83	1312.05	1313.83	73292	1314	1334.56	1346.77	1368.61
2018	11	23	14	25	1314.19	1318.89	1314.19	1318.74	93915	1316	1333.93	1346.42	1368.31
2018	11	23	14	30	1318.63	1319.68	1316.39	1316.45	103400	1317	1333.26	1346.05	1368
2018	11	23	14	35	1316.57	1319.97	1316.23	1319.25	82408	1318	1332.67	1345.72	1367.71
2018	11	23	14	40	1318.88	1319.9	1314.37	1314.45	106021	1317	1332	1345.35	1367.39
2018	11	23	14	45	1314.34	1314.34	1311.8	1312.47	127682	1313	1331.19	1344.96	1367.06
2018	11	23	14	50	1312.39	1312.54	1311.07	1311.28	134129	1312	1330.39	1344.56	1366.73
2018	11	23	14	55	1311.25	1311.61	1309.19	1309.32	194631	1311	1329.54	1344.16	1366.39
2018	11	23	15	0	1309.51	1309.92	1308.74	1308.74	179368	1309	1328.67	1343.72	1366.05
2018	11	26	9	35	1309.47	1310.45	1302.57	1310.45	378054	1309	1327.82	1343.28	1365.73
2018	11	26	9	40	1310.37	1315.42	1310.37	1311.17	231512	1311	1327.02	1342.84	1365.42
2018	11	26	9	45	1311.32	1314.55	1307.05	1308.33	182196	1310	1326.18	1342.37	1365.09
2018	11	26	9	50	1307.92	1312.17	1306.88	1312.08	142312	1310	1325.4	1341.93	1364.77
2018	11	26	9	55	1312.12	1314.96	1312.04	1314.46	144378	1313	1324.67	1341.53	1364.47
2018	11	26	10	0	1314.78	1314.96	1311.89	1314.53	128223	1314	1323.89	1341.11	1364.18
2018	11	26	10	5	1314.06	1316.47	1314.06	1315.87	128274	1315	1323.23	1340.74	1363.89
2018	11	26	10	10	1315.93	1316.1	1311.37	1311.67	124683	1314	1322.49	1340.32	1363.6
2018	11	26	10	15	1311.72	1311.94	1308.58	1309.35	109187	1311	1321.72	1339.88	1363.31
2018	11	26	10	20	1309	1310.77	1308.43	1309.91	101167	1310	1321.05	1339.46	1363.02
2018	11	26	10	25	1310.06	1314.25	1309.45	1313.84	107359	1312	1320.56	1339.04	1362.74
